"from"	"to"	"weight"
"Cre14.g614400"	"Cre17.g721700"	0.00861832103808708
"Cre06.g292650"	"Cre03.g189605"	0.00861826792714271
"Cre12.g521150"	"Cre07.g333050"	0.00861825106621405
"Cre09.g388600"	"Cre07.g327250"	0.00861819834174863
"Cre01.g052300"	"Cre03.g206650"	0.00861800216864491
"Cre12.g523000"	"Cre09.g412100"	0.00861795730471652
"Cre03.g174150"	"Cre06.g287700"	0.00861791458706882
"Cre06.g275350"	"Cre03.g171500"	0.00861770023921349
"Cre01.g034350"	"Cre07.g329300"	0.00861769232374146
"Cre17.g702650"	"Cre10.g432400"	0.00861747801697744
"Cre15.g643700"	"Cre21.g752147"	0.00861747592257996
"Cre01.g000050"	"Cre03.g145147"	0.00861736626532321
"Cre15.g643700"	"Cre17.g732750"	0.00861722495483704
"Cre02.g103450"	"Cre03.g204800"	0.00861718581195195
"Cre03.g210625"	"Cre14.g622750"	0.00861714038384024
"Cre14.g614750"	"Cre17.g722950"	0.00861711820065637
"Cre12.g560750"	"Cre16.g668400"	0.00861707575282436
"Cre06.g278159"	"Cre10.g439000"	0.00861695360610581
"Cre05.g247000"	"Cre11.g467542"	0.00861680642150037
"Cre02.g103450"	"Cre17.g723450"	0.00861678576448629
"Cre03.g184151"	"Cre13.g575300"	0.00861666292088954
"Cre08.g371052"	"Cre01.g037751"	0.00861664109021051
"Cre11.g481800"	"Cre07.g355500"	0.00861661836711012
"Cre17.g702451"	"Cre09.g400627"	0.00861652495244432
"Cre02.g103450"	"Cre07.g314250"	0.00861633206734294
"Cre03.g164650"	"Cre12.g513350"	0.00861630719875551
"Cre06.g253250"	"Cre06.g262450"	0.00861630358156167
"Cre02.g085150"	"Cre03.g170850"	0.00861622564399238
"Cre06.g275550"	"Cre12.g545250"	0.00861618398206277
"Cre04.g226400"	"Cre02.g109050"	0.00861618271724893
"Cre02.g103450"	"Cre08.g381250"	0.00861616664703333
"Cre06.g278229"	"Cre10.g454400"	0.00861612847023296
"Cre16.g675700"	"Cre19.g751247"	0.00861608028398939
"Cre09.g400441"	"Cre03.g179921"	0.0086160083227838
"Cre13.g583150"	"Cre13.g606500"	0.00861593107937664
"Cre10.g430750"	"Cre13.g578650"	0.00861580186315074
"Cre16.g667150"	"Cre07.g336600"	0.00861577704895039
"Cre10.g441000"	"Cre17.g741400"	0.00861575175608125
"Cre03.g180800"	"Cre03.g164900"	0.00861552117355179
"Cre06.g266950"	"Cre12.g553650"	0.00861541376034273
"Cre15.g635100"	"Cre16.g668451"	0.0086152905387119
"Cre16.g679050"	"Cre07.g346200"	0.00861526715323893
"Cre07.g330050"	"Cre02.g141086"	0.00861520901957896
"Cre16.g675100"	"Cre02.g079450"	0.00861510642476851
"Cre14.g610550"	"Cre12.g502200"	0.00861508556860521
"Cre09.g391353"	"Cre16.g693601"	0.00861491061986069
"Cre14.g612100"	"Cre04.g217934"	0.00861488420573841
"Cre02.g144800"	"Cre14.g614250"	0.00861488044230036
"Cre07.g349152"	"Cre16.g662450"	0.00861469818329043
"Cre07.g351550"	"Cre07.g325736"	0.00861449116417832
"Cre16.g667150"	"Cre17.g723400"	0.00861446358834137
"Cre03.g200431"	"Cre06.g251500"	0.00861441651892715
"Cre06.g256200"	"Cre16.g677750"	0.00861430585696867
"Cre01.g052300"	"Cre09.g393062"	0.0086142635432111
"Cre12.g495100"	"Cre16.g686789"	0.0086142368105108
"Cre02.g097850"	"Cre10.g425150"	0.0086140969599871
"Cre09.g390000"	"Cre01.g032700"	0.00861408619354178
"Cre11.g481050"	"Cre17.g739700"	0.00861405140580495
"Cre06.g300600"	"Cre06.g292600"	0.00861396564185001
"Cre09.g400441"	"Cre09.g390957"	0.00861385217810256
"Cre01.g035150"	"Cre13.g586800"	0.00861375809964312
"Cre02.g096300"	"Cre10.g426250"	0.00861361856875067
"Cre01.g043550"	"Cre17.g702750"	0.00861360619399261
"Cre04.g231124"	"Cre16.g686900"	0.00861351644520631
"Cre01.g052300"	"Cre07.g344450"	0.00861333723703303
"Cre04.g212700"	"Cre02.g098700"	0.00861333413868889
"Cre14.g631750"	"Cre12.g544000"	0.00861328656735832
"Cre09.g391353"	"Cre09.g394843"	0.00861327723347171
"Cre09.g400441"	"Cre01.g042200"	0.00861326543402968
"Cre12.g520650"	"Cre14.g629880"	0.00861325772985509
"Cre16.g695600"	"Cre06.g270850"	0.00861320956944482
"Cre07.g354500"	"Cre08.g381300"	0.00861306027294924
"Cre02.g103450"	"Cre02.g078550"	0.00861297171537491
"Cre03.g149400"	"Cre09.g412150"	0.00861296626580816
"Cre11.g469400"	"Cre03.g168850"	0.00861286209437093
"Cre11.g479450"	"Cre12.g501050"	0.00861279206168224
"Cre12.g514250"	"Cre03.g199535"	0.00861264273937831
"Cre13.g572150"	"Cre02.g087250"	0.00861258636042963
"Cre06.g278184"	"Cre02.g119300"	0.00861258574986378
"Cre02.g079200"	"Cre03.g157450"	0.00861258173819402
"Cre02.g109650"	"Cre16.g674152"	0.00861248660252454
"Cre13.g606750"	"Cre12.g509100"	0.00861246711463372
"Cre01.g052300"	"Cre07.g335350"	0.00861205005979765
"Cre02.g108450"	"Cre05.g248600"	0.00861201872148643
"Cre03.g180800"	"Cre06.g298150"	0.00861196153392792
"Cre07.g349152"	"Cre15.g639350"	0.00861181838896153
"Cre07.g345350"	"Cre12.g499205"	0.00861178288488488
"Cre16.g680050"	"Cre10.g456554"	0.00861175862045493
"Cre03.g149350"	"Cre06.g278198"	0.00861175611424618
"Cre14.g614400"	"Cre02.g095088"	0.00861173038161229
"Cre03.g184151"	"Cre09.g408000"	0.00861158820444716
"Cre04.g218050"	"Cre16.g649700"	0.00861153391899504
"Cre02.g108450"	"Cre05.g245158"	0.00861151398804979
"Cre03.g146027"	"Cre07.g340250"	0.00861129501141004
"Cre08.g371052"	"Cre02.g112150"	0.00861115671401518
"Cre01.g029450"	"Cre09.g412150"	0.00861114986512904
"Cre14.g612350"	"Cre16.g660470"	0.00861114212795403
"Cre02.g104700"	"Cre13.g565400"	0.00861092051393852
"Cre09.g392542"	"Cre07.g324932"	0.00861085912520534
"Cre06.g275350"	"Cre01.g034000"	0.00861084336888357
"Cre16.g667450"	"Cre07.g333400"	0.00861077631060352
"Cre12.g485950"	"Cre05.g230850"	0.0086107448272638
"Cre14.g614400"	"Cre02.g098400"	0.00861062236157511
"Cre17.g709800"	"Cre01.g027900"	0.00861061554727894
"Cre10.g438850"	"Cre10.g449050"	0.0086104137260437
"Cre02.g109650"	"Cre09.g397105"	0.00861035105454902
"Cre07.g323000"	"Cre08.g372450"	0.00861034406320382
"Cre01.g052300"	"Cre06.g278090"	0.00861014139367847
"Cre14.g633789"	"Cre12.g537400"	0.00861007630405686
"Cre03.g174150"	"Cre17.g713600"	0.00861006672418205
"Cre03.g180800"	"Cre10.g442200"	0.00861001742718263
"Cre14.g630400"	"Cre15.g637850"	0.00860996848985112
"Cre09.g413050"	"Cre12.g546800"	0.00860994782848972
"Cre06.g269100"	"Cre09.g401400"	0.00860985118161801
"Cre03.g200431"	"Cre10.g451700"	0.00860983012338782
"Cre09.g392300"	"Cre01.g046600"	0.00860981765014644
"Cre07.g325738"	"Cre13.g589200"	0.00860978558240891
"Cre05.g247000"	"Cre10.g460600"	0.00860966125357434
"Cre16.g692500"	"Cre06.g256420"	0.00860958248381016
"Cre06.g285600"	"Cre09.g394900"	0.00860953537627046
"Cre03.g194950"	"Cre06.g264350"	0.00860946804115852
"Cre10.g436800"	"Cre12.g496750"	0.00860943052878369
"Cre15.g639350"	"Cre14.g628702"	0.0086093862411731
"Cre04.g231124"	"Cre10.g419750"	0.00860938170739508
"Cre16.g671900"	"Cre12.g559450"	0.00860936070228131
"Cre03.g197350"	"Cre12.g509550"	0.0086093121464448
"Cre03.g153050"	"Cre12.g547000"	0.00860927207674616
"Cre08.g364400"	"Cre06.g286550"	0.00860925590482467
"Cre17.g702451"	"Cre11.g476400"	0.00860922653372955
"Cre11.g467577"	"Cre16.g668850"	0.00860915888701455
"Cre02.g100100"	"Cre16.g652300"	0.00860913239754769
"Cre01.g033900"	"Cre11.g477800"	0.0086090731133646
"Cre08.g361400"	"Cre15.g641266"	0.00860894200255816
"Cre07.g345050"	"Cre03.g144647"	0.00860883549894633
"Cre04.g231516"	"Cre13.g583500"	0.00860882920620374
"Cre02.g087551"	"Cre09.g408700"	0.00860876198868774
"Cre06.g269100"	"Cre12.g515050"	0.00860871850535889
"Cre12.g515050"	"Cre16.g669900"	0.00860870564684588
"Cre03.g172800"	"Cre17.g696200"	0.00860860741298672
"Cre06.g293750"	"Cre01.g025767"	0.00860854452935497
"Cre05.g247000"	"Cre17.g715550"	0.00860847219388814
"Cre10.g438850"	"Cre12.g528500"	0.00860838590655531
"Cre17.g702451"	"Cre17.g745997"	0.0086081430312272
"Cre01.g029450"	"Cre02.g095104"	0.0086081034799869
"Cre04.g221950"	"Cre01.g020400"	0.00860801598526293
"Cre10.g429880"	"Cre02.g102450"	0.00860800377131632
"Cre05.g241636"	"Cre13.g585250"	0.00860800083831316
"Cre16.g650400"	"Cre10.g433950"	0.00860795117622674
"Cre03.g194950"	"Cre10.g421600"	0.00860783378153917
"Cre12.g508150"	"Cre13.g602950"	0.00860779937166819
"Cre03.g163200"	"Cre12.g549002"	0.00860776706996766
"Cre02.g103450"	"Cre16.g690050"	0.00860768085369115
"Cre02.g087600"	"Cre14.g608700"	0.0086076296121014
"Cre10.g435450"	"Cre03.g149650"	0.00860755250663297
"Cre06.g278229"	"Cre07.g325751"	0.0086074965137003
"Cre07.g316600"	"Cre12.g550900"	0.00860749007262921
"Cre02.g145550"	"Cre08.g381050"	0.00860747831917045
"Cre11.g479450"	"Cre13.g565270"	0.00860740275878026
"Cre03.g174150"	"Cre01.g030800"	0.00860732657947158
"Cre03.g183350"	"Cre02.g115300"	0.00860727374657561
"Cre04.g215450"	"Cre05.g240600"	0.00860719709199376
"Cre11.g467577"	"Cre16.g685950"	0.00860708252726034
"Cre06.g269100"	"Cre17.g710750"	0.00860697133595558
"Cre06.g291500"	"Cre17.g697250"	0.00860693637543547
"Cre09.g387850"	"Cre17.g742650"	0.00860691892555174
"Cre17.g709800"	"Cre16.g681301"	0.0086068246674989
"Cre16.g667450"	"Cre07.g322550"	0.00860675209798468
"Cre03.g193400"	"Cre01.g033516"	0.0086067366075518
"Cre02.g097850"	"Cre15.g639304"	0.00860671310213403
"Cre02.g100100"	"Cre12.g510000"	0.00860647408730175
"Cre06.g261450"	"Cre08.g372250"	0.00860636064395358
"Cre05.g240600"	"Cre16.g680131"	0.00860611018870773
"Cre06.g275550"	"Cre07.g318900"	0.00860600740748534
"Cre09.g392542"	"Cre06.g274400"	0.00860590369967442
"Cre02.g082550"	"Cre09.g400478"	0.00860589255851339
"Cre02.g103450"	"Cre03.g179901"	0.00860583457875271
"Cre05.g247000"	"Cre12.g549750"	0.00860574100540902
"Cre03.g160700"	"Cre16.g686734"	0.00860558778979171
"Cre17.g738632"	"Cre12.g540200"	0.00860557067014746
"Cre17.g702451"	"Cre07.g352450"	0.00860552458227239
"Cre10.g438850"	"Cre11.g479900"	0.00860545361792688
"Cre13.g572150"	"Cre16.g655950"	0.00860542407461671
"Cre03.g210625"	"Cre04.g221000"	0.00860532333120688
"Cre12.g541777"	"Cre03.g160800"	0.00860522779830184
"Cre14.g614750"	"Cre12.g551500"	0.00860513732461767
"Cre06.g266950"	"Cre01.g051050"	0.00860510664094317
"Cre01.g000050"	"Cre17.g742400"	0.00860507915122376
"Cre04.g224600"	"Cre17.g706450"	0.00860494746724507
"Cre17.g738632"	"Cre11.g467541"	0.00860477832373433
"Cre12.g495100"	"Cre09.g394800"	0.00860477339206632
"Cre03.g189000"	"Cre12.g500600"	0.00860472313228256
"Cre08.g361400"	"Cre10.g444800"	0.00860452788771628
"Cre08.g378800"	"Cre14.g619613"	0.00860450406539492
"Cre11.g467577"	"Cre17.g736329"	0.00860447767403835
"Cre09.g413050"	"Cre02.g088350"	0.00860414527971596
"Cre14.g610631"	"Cre12.g548700"	0.00860410326665463
"Cre09.g393284"	"Cre02.g141646"	0.00860404397259889
"Cre01.g029450"	"Cre12.g538150"	0.00860400935639121
"Cre03.g162701"	"Cre17.g733900"	0.00860400321420856
"Cre11.g467577"	"Cre17.g730050"	0.00860396770161552
"Cre09.g400441"	"Cre07.g347250"	0.00860389439534848
"Cre12.g534450"	"Cre07.g346300"	0.00860388043338939
"Cre13.g583150"	"Cre06.g278247"	0.00860356916877989
"Cre09.g413050"	"Cre12.g504050"	0.00860347639038864
"Cre07.g329650"	"Cre04.g217000"	0.00860332285639244
"Cre11.g476200"	"Cre14.g617900"	0.00860328683560694
"Cre02.g074150"	"Cre01.g048250"	0.00860326163794456
"Cre04.g219600"	"Cre16.g660750"	0.0086032510814589
"Cre02.g082550"	"Cre12.g524300"	0.00860303110455445
"Cre07.g351550"	"Cre17.g734125"	0.00860293227652313
"Cre05.g247000"	"Cre09.g390949"	0.00860268336031114
"Cre07.g344668"	"Cre12.g552050"	0.00860266239192649
"Cre07.g335150"	"Cre03.g165200"	0.00860266061714931
"Cre03.g174150"	"Cre07.g330850"	0.00860262717471498
"Cre16.g680232"	"Cre05.g234050"	0.00860261229893057
"Cre02.g101550"	"Cre10.g417600"	0.00860261094905187
"Cre12.g501600"	"Cre12.g536800"	0.00860260930248342
"Cre02.g097850"	"Cre17.g725800"	0.00860251521723017
"Cre07.g353700"	"Cre11.g467596"	0.00860241763382948
"Cre01.g001600"	"Cre07.g356250"	0.00860240924224602
"Cre08.g383000"	"Cre17.g711550"	0.00860228691550752
"Cre03.g146027"	"Cre13.g605150"	0.00860207039262845
"Cre06.g275550"	"Cre16.g650400"	0.00860205162150471
"Cre06.g269100"	"Cre12.g551503"	0.00860203349768758
"Cre17.g745697"	"Cre12.g485250"	0.00860199549665216
"Cre10.g438850"	"Cre16.g680350"	0.00860199092163614
"Cre16.g650400"	"Cre15.g639503"	0.0086019796208508
"Cre07.g329650"	"Cre07.g357900"	0.00860191517451818
"Cre02.g085150"	"Cre04.g229850"	0.00860187248344225
"Cre08.g378450"	"Cre02.g114575"	0.00860183681060089
"Cre02.g087551"	"Cre12.g560300"	0.00860182463567857
"Cre06.g291500"	"Cre01.g020850"	0.00860181104805516
"Cre10.g421550"	"Cre04.g217907"	0.00860156997914163
"Cre09.g390430"	"Cre16.g688526"	0.00860153927366713
"Cre03.g145407"	"Cre16.g669125"	0.00860128511708285
"Cre16.g672300"	"Cre16.g658600"	0.00860122184792836
"Cre01.g052300"	"Cre13.g577650"	0.00860113478279325
"Cre06.g266950"	"Cre17.g721700"	0.0086010697451408
"Cre08.g371052"	"Cre01.g008402"	0.00860106653748643
"Cre13.g562400"	"Cre08.g378250"	0.00860101716093765
"Cre07.g345050"	"Cre07.g333535"	0.00860096746077207
"Cre04.g226400"	"Cre16.g676200"	0.00860086604256636
"Cre02.g083750"	"Cre07.g331550"	0.00860084518078793
"Cre11.g481800"	"Cre17.g717200"	0.00860083485448305
"Cre03.g160600"	"Cre05.g238301"	0.00860073469829342
"Cre08.g364050"	"Cre17.g732250"	0.00860069803556738
"Cre04.g212700"	"Cre06.g287150"	0.00860056003100925
"Cre06.g269100"	"Cre12.g530100"	0.00860049255941806
"Cre11.g479450"	"Cre12.g520650"	0.0086004460004755
"Cre03.g212977"	"Cre07.g317050"	0.00860043636674101
"Cre06.g266850"	"Cre16.g669300"	0.00860041020532949
"Cre08.g383000"	"Cre06.g304050"	0.00860027169154883
"Cre06.g305200"	"Cre06.g299800"	0.00860019761748953
"Cre09.g392542"	"Cre10.g422250"	0.00860016198584386
"Cre02.g108350"	"Cre12.g559554"	0.00860003263130376
"Cre12.g534151"	"Cre06.g263450"	0.00860000645479689
"Cre03.g193400"	"Cre03.g150700"	0.00859994849663543
"Cre02.g074150"	"Cre12.g498450"	0.00859970953019877
"Cre03.g149350"	"Cre02.g108200"	0.00859953288181018
"Cre15.g643700"	"Cre17.g705200"	0.00859940101109143
"Cre16.g692500"	"Cre15.g640400"	0.00859918051571064
"Cre16.g667450"	"Cre11.g468383"	0.00859912054548357
"Cre03.g164650"	"Cre01.g013200"	0.00859910421611306
"Cre03.g149400"	"Cre02.g087150"	0.00859903010899734
"Cre07.g345050"	"Cre13.g603176"	0.00859898798712733
"Cre02.g074150"	"Cre13.g563950"	0.00859894805455787
"Cre14.g612350"	"Cre07.g337050"	0.0085988415353281
"Cre03.g200431"	"Cre08.g368500"	0.00859874878225355
"Cre05.g247000"	"Cre10.g428600"	0.00859874355337928
"Cre02.g101150"	"Cre13.g591750"	0.00859838403828534
"Cre10.g418600"	"Cre01.g023250"	0.00859807718450083
"Cre01.g051174"	"Cre16.g656400"	0.00859796178658922
"Cre15.g635100"	"Cre02.g092250"	0.00859795694384577
"Cre11.g469400"	"Cre14.g630950"	0.00859795543352692
"Cre10.g435450"	"Cre12.g543100"	0.00859783472633249
"Cre01.g001600"	"Cre03.g168750"	0.00859775322589697
"Cre09.g390000"	"Cre12.g521250"	0.00859768203203449
"Cre06.g266950"	"Cre09.g404750"	0.00859767666791722
"Cre08.g373346"	"Cre14.g609700"	0.00859759205065059
"Cre08.g383000"	"Cre12.g544450"	0.00859750939533152
"Cre03.g200431"	"Cre01.g043200"	0.00859743541357171
"Cre07.g345050"	"Cre12.g505750"	0.00859740855579974
"Cre08.g378800"	"Cre11.g479250"	0.00859737478909032
"Cre16.g650400"	"Cre07.g323000"	0.00859728487535827
"Cre10.g433350"	"Cre19.g750647"	0.00859716600208138
"Cre10.g421550"	"Cre05.g234648"	0.00859714822043759
"Cre01.g051174"	"Cre10.g421350"	0.00859699560349007
"Cre07.g344668"	"Cre13.g582800"	0.00859690189253533
"Cre07.g330050"	"Cre09.g400775"	0.00859688658823047
"Cre03.g153050"	"Cre09.g393284"	0.00859681906057154
"Cre03.g176651"	"Cre17.g715850"	0.0085967669261408
"Cre06.g275500"	"Cre02.g087350"	0.00859668145289266
"Cre03.g153050"	"Cre24.g755497"	0.0085962078724593
"Cre01.g033900"	"Cre12.g551127"	0.00859605877101556
"Cre01.g000050"	"Cre10.g467100"	0.00859594255169204
"Cre01.g000050"	"Cre26.g756597"	0.00859591371541532
"Cre17.g738632"	"Cre05.g246377"	0.008595872282852
"Cre09.g400441"	"Cre04.g220200"	0.00859582711394005
"Cre07.g341800"	"Cre12.g534945"	0.00859581751636832
"Cre13.g590350"	"Cre03.g185800"	0.00859580466866421
"Cre06.g291500"	"Cre02.g115550"	0.00859568828258571
"Cre01.g009650"	"Cre12.g509950"	0.00859556058153391
"Cre06.g284000"	"Cre08.g358600"	0.00859540327210465
"Cre14.g620500"	"Cre12.g529651"	0.00859540056817268
"Cre01.g052300"	"Cre12.g510300"	0.00859537232477081
"Cre02.g103450"	"Cre10.g455551"	0.0085953072421053
"Cre01.g000050"	"Cre13.g583350"	0.00859529304194771
"Cre02.g100100"	"Cre02.g095119"	0.00859519406508894
"Cre03.g189000"	"Cre10.g422650"	0.00859519127580528
"Cre06.g278229"	"Cre08.g381702"	0.00859513183488104
"Cre15.g643700"	"Cre06.g300800"	0.00859512638731249
"Cre09.g387850"	"Cre06.g256420"	0.00859481372218728
"Cre11.g479450"	"Cre02.g111150"	0.00859481165089834
"Cre08.g358532"	"Cre06.g311100"	0.00859464841923336
"Cre16.g650400"	"Cre02.g116050"	0.008594536076959
"Cre03.g198800"	"Cre06.g258500"	0.00859450033455277
"Cre07.g329650"	"Cre05.g238150"	0.00859444123864044
"Cre12.g560750"	"Cre06.g308300"	0.0085944179690179
"Cre16.g680232"	"Cre16.g649650"	0.00859428198816562
"Cre10.g429880"	"Cre16.g678600"	0.00859427104051849
"Cre03.g149400"	"Cre07.g337800"	0.00859418892886093
"Cre03.g180800"	"Cre02.g091400"	0.00859417490614327
"Cre03.g200431"	"Cre08.g367700"	0.00859408260352228
"Cre04.g219600"	"Cre12.g561100"	0.00859402502825019
"Cre04.g218050"	"Cre11.g467565"	0.0085937478020648
"Cre02.g085150"	"Cre03.g180600"	0.00859371404905333
"Cre10.g418600"	"Cre01.g002787"	0.00859340260688929
"Cre10.g429880"	"Cre07.g349000"	0.00859336707619219
"Cre11.g479450"	"Cre02.g105800"	0.00859325237120947
"Cre06.g305200"	"Cre03.g181650"	0.0085932491108411
"Cre12.g560200"	"Cre17.g706900"	0.00859321875107679
"Cre03.g149350"	"Cre12.g507350"	0.00859309409089042
"Cre03.g200431"	"Cre04.g217922"	0.00859304716202247
"Cre01.g000050"	"Cre06.g251450"	0.0085929697497022
"Cre09.g399067"	"Cre16.g674739"	0.0085929681715799
"Cre07.g351550"	"Cre16.g649750"	0.00859284984561791
"Cre16.g649433"	"Cre07.g336600"	0.00859279209051841
"Cre14.g614400"	"Cre12.g556300"	0.00859274609868228
"Cre02.g078700"	"Cre03.g202449"	0.00859252533337705
"Cre01.g009650"	"Cre10.g420551"	0.00859249631199542
"Cre06.g300600"	"Cre06.g290450"	0.00859236346118242
"Cre16.g667450"	"Cre12.g488450"	0.00859234274748216
"Cre09.g390000"	"Cre17.g697650"	0.00859224797132768
"Cre06.g266850"	"Cre08.g381450"	0.00859219779898998
"Cre02.g103450"	"Cre12.g519700"	0.00859218521794232
"Cre09.g390430"	"Cre10.g427200"	0.00859212842013407
"Cre10.g418600"	"Cre10.g425200"	0.0085921145401815
"Cre16.g674890"	"Cre12.g549200"	0.00859204693164077
"Cre12.g541777"	"Cre13.g571650"	0.00859204234208494
"Cre03.g179000"	"Cre05.g232350"	0.00859201712009505
"Cre06.g292650"	"Cre13.g603900"	0.00859186891979334
"Cre03.g163200"	"Cre08.g381750"	0.00859162927663348
"Cre03.g162701"	"Cre06.g280500"	0.00859161842472332
"Cre02.g089200"	"Cre16.g674739"	0.00859140012800562
"Cre06.g266950"	"Cre09.g389089"	0.00859134983140527
"Cre11.g467577"	"Cre18.g748297"	0.00859114143775122
"Cre06.g275500"	"Cre16.g688078"	0.00859111690143867
"Cre08.g358532"	"Cre09.g410400"	0.00859110731633306
"Cre11.g475950"	"Cre06.g266000"	0.00859100221587705
"Cre07.g329650"	"Cre06.g306950"	0.00859085760886204
"Cre03.g185950"	"Cre12.g537950"	0.00859085059430001
"Cre09.g399289"	"Cre11.g477150"	0.00859078235365888
"Cre06.g250950"	"Cre07.g320150"	0.00859073701390793
"Cre06.g293750"	"Cre05.g246250"	0.00859071822482325
"Cre03.g197100"	"Cre06.g305350"	0.00859070613117358
"Cre09.g386753"	"Cre02.g097150"	0.00859068284177205
"Cre03.g189000"	"Cre01.g052650"	0.00859066460813899
"Cre02.g108450"	"Cre07.g355466"	0.00859053883682483
"Cre16.g662350"	"Cre02.g087100"	0.00859046824363354
"Cre09.g391353"	"Cre07.g357900"	0.00859019837854641
"Cre01.g000050"	"Cre15.g635717"	0.0085901138056934
"Cre07.g349152"	"Cre13.g590450"	0.00858994796448144
"Cre10.g435450"	"Cre05.g243451"	0.00858992576006498
"Cre14.g620850"	"Cre02.g083500"	0.00858992163717841
"Cre14.g631750"	"Cre12.g493350"	0.00858973198528834
"Cre16.g667450"	"Cre09.g413200"	0.00858969000777412
"Cre09.g389750"	"Cre14.g609010"	0.00858967775293026
"Cre03.g174150"	"Cre01.g058521"	0.0085896626626275
"Cre09.g390000"	"Cre15.g639850"	0.00858965437210443
"Cre17.g702650"	"Cre03.g146347"	0.00858961171941735
"Cre03.g164650"	"Cre03.g172950"	0.00858958163251512
"Cre04.g212100"	"Cre02.g142627"	0.00858938509124373
"Cre12.g541777"	"Cre02.g092750"	0.00858936810938727
"Cre06.g278184"	"Cre01.g031850"	0.00858928785982485
"Cre07.g344668"	"Cre14.g627950"	0.00858924145728015
"Cre03.g149350"	"Cre11.g467529"	0.0085892080077001
"Cre03.g144747"	"Cre05.g235900"	0.00858914265828428
"Cre08.g377200"	"Cre16.g673505"	0.00858910566350248
"Cre12.g523000"	"Cre04.g212150"	0.00858890813061199
"Cre07.g345350"	"Cre10.g453807"	0.00858889643976707
"Cre06.g275350"	"Cre12.g518900"	0.00858884964818358
"Cre15.g639350"	"Cre08.g379450"	0.00858882660372397
"Cre01.g000050"	"Cre17.g739350"	0.00858868285520309
"Cre03.g189850"	"Cre16.g693300"	0.00858863361340533
"Cre14.g612100"	"Cre17.g729450"	0.00858858436922724
"Cre02.g145550"	"Cre06.g258583"	0.00858846301654102
"Cre08.g364450"	"Cre01.g020400"	0.00858827012556305
"Cre02.g100100"	"Cre07.g331250"	0.00858812010020864
"Cre15.g639350"	"Cre01.g055500"	0.0085881104914416
"Cre09.g397475"	"Cre04.g219725"	0.00858808891398482
"Cre02.g087551"	"Cre01.g047229"	0.00858781207088047
"Cre06.g283200"	"Cre06.g304250"	0.00858769328248944
"Cre14.g612350"	"Cre06.g278227"	0.00858768293987439
"Cre13.g586450"	"Cre01.g036000"	0.00858762195542299
"Cre17.g702451"	"Cre02.g113550"	0.00858760982794546
"Cre11.g467577"	"Cre12.g526068"	0.00858755533026003
"Cre06.g254650"	"Cre14.g618550"	0.00858748863523282
"Cre03.g197350"	"Cre12.g513500"	0.0085872982537392
"Cre03.g180800"	"Cre01.g038100"	0.00858729192716657
"Cre02.g096300"	"Cre06.g285401"	0.00858722442975702
"Cre12.g523000"	"Cre10.g450300"	0.00858719633589274
"Cre07.g345050"	"Cre17.g709600"	0.00858702917357726
"Cre08.g378800"	"Cre14.g630500"	0.00858697410828494
"Cre03.g146027"	"Cre01.g026200"	0.00858696608667911
"Cre03.g149350"	"Cre12.g515250"	0.00858694597349051
"Cre03.g160700"	"Cre06.g292249"	0.00858693646477615
"Cre06.g256200"	"Cre19.g750297"	0.00858691582071236
"Cre06.g261450"	"Cre13.g573750"	0.00858688116352929
"Cre12.g522400"	"Cre14.g620050"	0.00858681081085999
"Cre04.g212700"	"Cre08.g362100"	0.00858669506780466
"Cre03.g163200"	"Cre16.g688000"	0.00858649694792205
"Cre10.g436800"	"Cre02.g095087"	0.00858645416999599
"Cre06.g253250"	"Cre04.g228950"	0.0085864506461437
"Cre03.g198800"	"Cre12.g493404"	0.00858644117794229
"Cre02.g085150"	"Cre10.g426550"	0.00858637303303895
"Cre10.g435450"	"Cre03.g195250"	0.00858600785318277
"Cre01.g022950"	"Cre02.g142286"	0.00858595476712733
"Cre02.g103450"	"Cre14.g617500"	0.00858587516185864
"Cre02.g108450"	"Cre09.g391900"	0.00858576270478927
"Cre09.g399067"	"Cre13.g583935"	0.00858528374275457
"Cre09.g390430"	"Cre09.g409050"	0.00858528353526297
"Cre11.g476200"	"Cre12.g553750"	0.00858509830642366
"Cre02.g113450"	"Cre12.g493950"	0.00858487506305438
"Cre02.g085150"	"Cre14.g613501"	0.00858483243876486
"Cre17.g738632"	"Cre03.g201450"	0.0085848206378962
"Cre13.g562400"	"Cre03.g165150"	0.00858479640928327
"Cre01.g035150"	"Cre06.g269300"	0.00858472529225911
"Cre02.g109650"	"Cre09.g387951"	0.00858460935867709
"Cre17.g702650"	"Cre06.g287550"	0.00858448464531494
"Cre13.g572450"	"Cre12.g541000"	0.00858443181481894
"Cre07.g341800"	"Cre15.g639050"	0.0085843384987012
"Cre06.g275500"	"Cre03.g198750"	0.0085843353312694
"Cre03.g185950"	"Cre09.g386736"	0.00858417748947644
"Cre10.g438850"	"Cre16.g690655"	0.00858414952663353
"Cre12.g520650"	"Cre14.g615900"	0.00858409026039399
"Cre02.g074150"	"Cre13.g587950"	0.00858406261041936
"Cre07.g335150"	"Cre04.g223350"	0.0085840250647139
"Cre03.g148250"	"Cre06.g297750"	0.00858392685607785
"Cre09.g392300"	"Cre05.g234644"	0.00858370113360794
"Cre09.g399289"	"Cre17.g734660"	0.00858359892209842
"Cre06.g275550"	"Cre12.g503850"	0.00858359834296669
